item_id;item_name;Categoria (preencha: Arma/Armadura/etc);LEATHER;CLOTH;METALBAR;PLANKS;Livro;Porcentagem Diario
T8_OFF_SHIELD@3;Elder's Shield .3;Armas;;;4;4;Blacksmith's;1,52
T8_OFF_SHIELD@4;Elder's Shield .4;Armas;;;4;4;Blacksmith's;3,04
T4_OFF_BOOK;Adept's Tome of Spells;Armas;4;4;;;Imbuer's;0,05
T4_OFF_BOOK@1;Adept's Tome of Spells .1;Armas;4;4;;;Imbuer's;0,1
T4_OFF_BOOK@2;Adept's Tome of Spells .2;Armas;4;4;;;Imbuer's;0,2
T4_OFF_BOOK@3;Adept's Tome of Spells .3;Armas;4;4;;;Imbuer's;0,4
T4_OFF_BOOK@4;Adept's Tome of Spells .4;Armas;4;4;;;Imbuer's;0,8
T5_OFF_BOOK;Expert's Tome of Spells;Armas;4;4;;;Imbuer's;0,1
T5_OFF_BOOK@1;Expert's Tome of Spells .1;Armas;4;4;;;Imbuer's;0,2
T5_OFF_BOOK@2;Expert's Tome of Spells .2;Armas;4;4;;;Imbuer's;0,4
T5_OFF_BOOK@3;Expert's Tome of Spells .3;Armas;4;4;;;Imbuer's;0,8
T5_OFF_BOOK@4;Expert's Tome of Spells .4;Armas;4;4;;;Imbuer's;1,6
T6_OFF_BOOK;Master's Tome of Spells;Armas;4;4;;;Imbuer's;0,15
T6_OFF_BOOK@1;Master's Tome of Spells .1;Armas;4;4;;;Imbuer's;0,3
T6_OFF_BOOK@2;Master's Tome of Spells .2;Armas;4;4;;;Imbuer's;0,6
T6_OFF_BOOK@3;Master's Tome of Spells .3;Armas;4;4;;;Imbuer's;1,2
T6_OFF_BOOK@4;Master's Tome of Spells .4;Armas;4;4;;;Imbuer's;2,4
T7_OFF_BOOK;Grandmaster's Tome of Spells;Armas;4;4;;;Imbuer's;0,18
T7_OFF_BOOK@1;Grandmaster's Tome of Spells .1;Armas;4;4;;;Imbuer's;0,36
T7_OFF_BOOK@2;Grandmaster's Tome of Spells .2;Armas;4;4;;;Imbuer's;0,725
T7_OFF_BOOK@3;Grandmaster's Tome of Spells .3;Armas;4;4;;;Imbuer's;1,45
T7_OFF_BOOK@4;Grandmaster's Tome of Spells .4;Armas;4;4;;;Imbuer's;2,91
T8_OFF_BOOK;Rosalia's Diary;Armas;4;4;;;Imbuer's;0,19
T8_OFF_BOOK@1;Rosalia's Diary .1;Armas;4;4;;;Imbuer's;0,38
T8_OFF_BOOK@2;Rosalia's Diary .2;Armas;4;4;;;Imbuer's;0,76
T8_OFF_BOOK@3;Rosalia's Diary .3;Armas;4;4;;;Imbuer's;1,52
T8_OFF_BOOK@4;Rosalia's Diary .4;Armas;4;4;;;Imbuer's;3,04
T4_OFF_TORCH;Adept's Torch;Armas;;4;;4;Fletcher's;0,05
T4_OFF_TORCH@1;Adept's Torch .1;Armas;;4;;4;Fletcher's;0,1
T4_OFF_TORCH@2;Adept's Torch .2;Armas;;4;;4;Fletcher's;0,2
T4_OFF_TORCH@3;Adept's Torch .3;Armas;;4;;4;Fletcher's;0,4
T4_OFF_TORCH@4;Adept's Torch .4;Armas;;4;;4;Fletcher's;0,8
T5_OFF_TORCH;Expert's Torch;Armas;;4;;4;Fletcher's;0,1
T5_OFF_TORCH@1;Expert's Torch .1;Armas;;4;;4;Fletcher's;0,2
T5_OFF_TORCH@2;Expert's Torch .2;Armas;;4;;4;Fletcher's;0,4
T5_OFF_TORCH@3;Expert's Torch .3;Armas;;4;;4;Fletcher's;0,8
T5_OFF_TORCH@4;Expert's Torch .4;Armas;;4;;4;Fletcher's;1,6
T6_OFF_TORCH;Master's Torch;Armas;;4;;4;Fletcher's;0,15
T6_OFF_TORCH@1;Master's Torch .1;Armas;;4;;4;Fletcher's;0,3
T6_OFF_TORCH@2;Master's Torch .2;Armas;;4;;4;Fletcher's;0,6
T6_OFF_TORCH@3;Master's Torch .3;Armas;;4;;4;Fletcher's;1,2
T6_OFF_TORCH@4;Master's Torch .4;Armas;;4;;4;Fletcher's;2,4
T7_OFF_TORCH;Grandmaster's Torch;Armas;;4;;4;Fletcher's;0,18
T7_OFF_TORCH@1;Grandmaster's Torch .1;Armas;;4;;4;Fletcher's;0,36
T7_OFF_TORCH@2;Grandmaster's Torch .2;Armas;;4;;4;Fletcher's;0,725
T7_OFF_TORCH@3;Grandmaster's Torch .3;Armas;;4;;4;Fletcher's;1,45
T7_OFF_TORCH@4;Grandmaster's Torch .4;Armas;;4;;4;Fletcher's;2,91
T8_OFF_TORCH;Elder's Torch;Armas;;4;;4;Fletcher's;0,19
T8_OFF_TORCH@1;Elder's Torch .1;Armas;;4;;4;Fletcher's;0,38
T8_OFF_TORCH@2;Elder's Torch .2;Armas;;4;;4;Fletcher's;0,76
T8_OFF_TORCH@3;Elder's Torch .3;Armas;;4;;4;Fletcher's;1,52
T8_OFF_TORCH@4;Elder's Torch .4;Armas;;4;;4;Fletcher's;3,04
T4_2H_BOW;Adept's Bow;Armas;;;;32;Fletcher's;0,2
T4_2H_BOW@1;Adept's Bow .1;Armas;;;;32;Fletcher's;0,4
T4_2H_BOW@2;Adept's Bow .2;Armas;;;;32;Fletcher's;0,8
T4_2H_BOW@3;Adept's Bow .3;Armas;;;;32;Fletcher's;1,6
T4_2H_BOW@4;Adept's Bow .4;Armas;;;;32;Fletcher's;3,2
T5_2H_BOW;Expert's Bow;Armas;;;;32;Fletcher's;0,4
T5_2H_BOW@1;Expert's Bow .1;Armas;;;;32;Fletcher's;0,8
T5_2H_BOW@2;Expert's Bow .2;Armas;;;;32;Fletcher's;1,6
T5_2H_BOW@3;Expert's Bow .3;Armas;;;;32;Fletcher's;3,2
T5_2H_BOW@4;Expert's Bow .4;Armas;;;;32;Fletcher's;6,4
T6_2H_BOW;Master's Bow;Armas;;;;32;Fletcher's;0,6
T6_2H_BOW@1;Master's Bow .1;Armas;;;;32;Fletcher's;1,2
T6_2H_BOW@2;Master's Bow .2;Armas;;;;32;Fletcher's;2,4
T6_2H_BOW@3;Master's Bow .3;Armas;;;;32;Fletcher's;4,8
T6_2H_BOW@4;Master's Bow .4;Armas;;;;32;Fletcher's;9,6
T7_2H_BOW;Grandmaster's Bow;Armas;;;;32;Fletcher's;0,72
T7_2H_BOW@1;Grandmaster's Bow .1;Armas;;;;32;Fletcher's;1,44
T7_2H_BOW@2;Grandmaster's Bow .2;Armas;;;;32;Fletcher's;2,9
T7_2H_BOW@3;Grandmaster's Bow .3;Armas;;;;32;Fletcher's;5,8
T7_2H_BOW@4;Grandmaster's Bow .4;Armas;;;;32;Fletcher's;11,64
T8_2H_BOW;Elder's Bow;Armas;;;;32;Fletcher's;0,76
T8_2H_BOW@1;Elder's Bow .1;Armas;;;;32;Fletcher's;1,52
T8_2H_BOW@2;Elder's Bow .2;Armas;;;;32;Fletcher's;3,04
T8_2H_BOW@3;Elder's Bow .3;Armas;;;;32;Fletcher's;6,08
T8_2H_BOW@4;Elder's Bow .4;Armas;;;;32;Fletcher's;12,16
T4_2H_WARBOW;Adept's Warbow;Armas;;;;32;Fletcher's;0,2
T4_2H_WARBOW@1;Adept's Warbow .1;Armas;;;;32;Fletcher's;0,4
T4_2H_WARBOW@2;Adept's Warbow .2;Armas;;;;32;Fletcher's;0,8
T4_2H_WARBOW@3;Adept's Warbow .3;Armas;;;;32;Fletcher's;1,6
T4_2H_WARBOW@4;Adept's Warbow .4;Armas;;;;32;Fletcher's;3,2
T5_2H_WARBOW;Expert's Warbow;Armas;;;;32;Fletcher's;0,4
T5_2H_WARBOW@1;Expert's Warbow .1;Armas;;;;32;Fletcher's;0,8
T5_2H_WARBOW@2;Expert's Warbow .2;Armas;;;;32;Fletcher's;1,6
T5_2H_WARBOW@3;Expert's Warbow .3;Armas;;;;32;Fletcher's;3,2
T5_2H_WARBOW@4;Expert's Warbow .4;Armas;;;;32;Fletcher's;6,4
T6_2H_WARBOW;Master's Warbow;Armas;;;;32;Fletcher's;0,6
T6_2H_WARBOW@1;Master's Warbow .1;Armas;;;;32;Fletcher's;1,2
T6_2H_WARBOW@2;Master's Warbow .2;Armas;;;;32;Fletcher's;2,4
T6_2H_WARBOW@3;Master's Warbow .3;Armas;;;;32;Fletcher's;4,8
T6_2H_WARBOW@4;Master's Warbow .4;Armas;;;;32;Fletcher's;9,6
T7_2H_WARBOW;Grandmaster's Warbow;Armas;;;;32;Fletcher's;0,72
T7_2H_WARBOW@1;Grandmaster's Warbow .1;Armas;;;;32;Fletcher's;1,44
T7_2H_WARBOW@2;Grandmaster's Warbow .2;Armas;;;;32;Fletcher's;2,9
T7_2H_WARBOW@3;Grandmaster's Warbow .3;Armas;;;;32;Fletcher's;5,8
T7_2H_WARBOW@4;Grandmaster's Warbow .4;Armas;;;;32;Fletcher's;11,64
T8_2H_WARBOW;Elder's Warbow;Armas;;;;32;Fletcher's;0,76
T8_2H_WARBOW@1;Elder's Warbow .1;Armas;;;;32;Fletcher's;1,52
T8_2H_WARBOW@2;Elder's Warbow .2;Armas;;;;32;Fletcher's;3,04
T8_2H_WARBOW@3;Elder's Warbow .3;Armas;;;;32;Fletcher's;6,08
T8_2H_WARBOW@4;Elder's Warbow .4;Armas;;;;32;Fletcher's;12,16
T4_2H_LONGBOW;Adept's Longbow;Armas;;;;32;Fletcher's;0,2
T4_2H_LONGBOW@1;Adept's Longbow .1;Armas;;;;32;Fletcher's;0,4
T4_2H_LONGBOW@2;Adept's Longbow .2;Armas;;;;32;Fletcher's;0,8
T4_2H_LONGBOW@3;Adept's Longbow .3;Armas;;;;32;Fletcher's;1,6
T4_2H_LONGBOW@4;Adept's Longbow .4;Armas;;;;32;Fletcher's;3,2
T5_2H_LONGBOW;Expert's Longbow;Armas;;;;32;Fletcher's;0,4
T5_2H_LONGBOW@1;Expert's Longbow .1;Armas;;;;32;Fletcher's;0,8
T5_2H_LONGBOW@2;Expert's Longbow .2;Armas;;;;32;Fletcher's;1,6
T5_2H_LONGBOW@3;Expert's Longbow .3;Armas;;;;32;Fletcher's;3,2
T5_2H_LONGBOW@4;Expert's Longbow .4;Armas;;;;32;Fletcher's;6,4
T6_2H_LONGBOW;Master's Longbow;Armas;;;;32;Fletcher's;0,6
T6_2H_LONGBOW@1;Master's Longbow .1;Armas;;;;32;Fletcher's;1,2
T6_2H_LONGBOW@2;Master's Longbow .2;Armas;;;;32;Fletcher's;2,4
T6_2H_LONGBOW@3;Master's Longbow .3;Armas;;;;32;Fletcher's;4,8
T6_2H_LONGBOW@4;Master's Longbow .4;Armas;;;;32;Fletcher's;9,6
T7_2H_LONGBOW;Grandmaster's Longbow;Armas;;;;32;Fletcher's;0,72
T7_2H_LONGBOW@1;Grandmaster's Longbow .1;Armas;;;;32;Fletcher's;1,44
T7_2H_LONGBOW@2;Grandmaster's Longbow .2;Armas;;;;32;Fletcher's;2,9
T7_2H_LONGBOW@3;Grandmaster's Longbow .3;Armas;;;;32;Fletcher's;5,8
T7_2H_LONGBOW@4;Grandmaster's Longbow .4;Armas;;;;32;Fletcher's;11,64
T8_2H_LONGBOW;Elder's Longbow;Armas;;;;32;Fletcher's;0,76
T8_2H_LONGBOW@1;Elder's Longbow .1;Armas;;;;32;Fletcher's;1,52
T8_2H_LONGBOW@2;Elder's Longbow .2;Armas;;;;32;Fletcher's;3,04
T8_2H_LONGBOW@3;Elder's Longbow .3;Armas;;;;32;Fletcher's;6,08
T8_2H_LONGBOW@4;Elder's Longbow .4;Armas;;;;32;Fletcher's;12,16
T4_2H_CROSSBOW;Adept's Crossbow;Armas;;;12;20;Blacksmith's;0,2
T4_2H_CROSSBOW@1;Adept's Crossbow .1;Armas;;;12;20;Blacksmith's;0,4
T4_2H_CROSSBOW@2;Adept's Crossbow .2;Armas;;;12;20;Blacksmith's;0,8
T4_2H_CROSSBOW@3;Adept's Crossbow .3;Armas;;;12;20;Blacksmith's;1,6
T4_2H_CROSSBOW@4;Adept's Crossbow .4;Armas;;;12;20;Blacksmith's;3,2
T5_2H_CROSSBOW;Expert's Crossbow;Armas;;;12;20;Blacksmith's;0,4
T5_2H_CROSSBOW@1;Expert's Crossbow .1;Armas;;;12;20;Blacksmith's;0,8
T5_2H_CROSSBOW@2;Expert's Crossbow .2;Armas;;;12;20;Blacksmith's;1,6
T5_2H_CROSSBOW@3;Expert's Crossbow .3;Armas;;;12;20;Blacksmith's;3,2
T5_2H_CROSSBOW@4;Expert's Crossbow .4;Armas;;;12;20;Blacksmith's;6,4
T6_2H_CROSSBOW;Master's Crossbow;Armas;;;12;20;Blacksmith's;0,6
T6_2H_CROSSBOW@1;Master's Crossbow .1;Armas;;;12;20;Blacksmith's;1,2
T6_2H_CROSSBOW@2;Master's Crossbow .2;Armas;;;12;20;Blacksmith's;2,4
T6_2H_CROSSBOW@3;Master's Crossbow .3;Armas;;;12;20;Blacksmith's;4,8
T6_2H_CROSSBOW@4;Master's Crossbow .4;Armas;;;12;20;Blacksmith's;9,6
T7_2H_CROSSBOW;Grandmaster's Crossbow;Armas;;;12;20;Blacksmith's;0,72
T7_2H_CROSSBOW@1;Grandmaster's Crossbow .1;Armas;;;12;20;Blacksmith's;1,44
T7_2H_CROSSBOW@2;Grandmaster's Crossbow .2;Armas;;;12;20;Blacksmith's;2,9
T7_2H_CROSSBOW@3;Grandmaster's Crossbow .3;Armas;;;12;20;Blacksmith's;5,8
T7_2H_CROSSBOW@4;Grandmaster's Crossbow .4;Armas;;;12;20;Blacksmith's;11,64
T8_2H_CROSSBOW;Elder's Crossbow;Armas;;;12;20;Blacksmith's;0,76
T8_2H_CROSSBOW@1;Elder's Crossbow .1;Armas;;;12;20;Blacksmith's;1,52
T8_2H_CROSSBOW@2;Elder's Crossbow .2;Armas;;;12;20;Blacksmith's;3,04
T8_2H_CROSSBOW@3;Elder's Crossbow .3;Armas;;;12;20;Blacksmith's;6,08
T8_2H_CROSSBOW@4;Elder's Crossbow .4;Armas;;;12;20;Blacksmith's;12,16
T4_2H_CROSSBOWLARGE;Adept's Heavy Crossbow;Armas;;;12;20;Blacksmith's;0,2
T4_2H_CROSSBOWLARGE@1;Adept's Heavy Crossbow .1;Armas;;;12;20;Blacksmith's;0,4
T4_2H_CROSSBOWLARGE@2;Adept's Heavy Crossbow .2;Armas;;;12;20;Blacksmith's;0,8
T4_2H_CROSSBOWLARGE@3;Adept's Heavy Crossbow .3;Armas;;;12;20;Blacksmith's;1,6
T4_2H_CROSSBOWLARGE@4;Adept's Heavy Crossbow .4;Armas;;;12;20;Blacksmith's;3,2
T5_2H_CROSSBOWLARGE;Expert's Heavy Crossbow;Armas;;;12;20;Blacksmith's;0,4
T5_2H_CROSSBOWLARGE@1;Expert's Heavy Crossbow .1;Armas;;;12;20;Blacksmith's;0,8
T5_2H_CROSSBOWLARGE@2;Expert's Heavy Crossbow .2;Armas;;;12;20;Blacksmith's;1,6
T5_2H_CROSSBOWLARGE@3;Expert's Heavy Crossbow .3;Armas;;;12;20;Blacksmith's;3,2
T5_2H_CROSSBOWLARGE@4;Expert's Heavy Crossbow .4;Armas;;;12;20;Blacksmith's;6,4
T6_2H_CROSSBOWLARGE;Master's Heavy Crossbow;Armas;;;12;20;Blacksmith's;0,6
T6_2H_CROSSBOWLARGE@1;Master's Heavy Crossbow .1;Armas;;;12;20;Blacksmith's;1,2
T6_2H_CROSSBOWLARGE@2;Master's Heavy Crossbow .2;Armas;;;12;20;Blacksmith's;2,4
T6_2H_CROSSBOWLARGE@3;Master's Heavy Crossbow .3;Armas;;;12;20;Blacksmith's;4,8
T6_2H_CROSSBOWLARGE@4;Master's Heavy Crossbow .4;Armas;;;12;20;Blacksmith's;9,6
T7_2H_CROSSBOWLARGE;Grandmaster's Heavy Crossbow;Armas;;;12;20;Blacksmith's;0,72
T7_2H_CROSSBOWLARGE@1;Grandmaster's Heavy Crossbow .1;Armas;;;12;20;Blacksmith's;1,44
T7_2H_CROSSBOWLARGE@2;Grandmaster's Heavy Crossbow .2;Armas;;;12;20;Blacksmith's;2,9
T7_2H_CROSSBOWLARGE@3;Grandmaster's Heavy Crossbow .3;Armas;;;12;20;Blacksmith's;5,8
T7_2H_CROSSBOWLARGE@4;Grandmaster's Heavy Crossbow .4;Armas;;;12;20;Blacksmith's;11,64
T8_2H_CROSSBOWLARGE;Elder's Heavy Crossbow;Armas;;;12;20;Blacksmith's;0,76
T8_2H_CROSSBOWLARGE@1;Elder's Heavy Crossbow .1;Armas;;;12;20;Blacksmith's;1,52
T8_2H_CROSSBOWLARGE@2;Elder's Heavy Crossbow .2;Armas;;;12;20;Blacksmith's;3,04
T8_2H_CROSSBOWLARGE@3;Elder's Heavy Crossbow .3;Armas;;;12;20;Blacksmith's;6,08
T8_2H_CROSSBOWLARGE@4;Elder's Heavy Crossbow .4;Armas;;;12;20;Blacksmith's;12,16
T4_MAIN_1HCROSSBOW;Adept's Light Crossbow;Armas;;;8;16;Blacksmith's;0,15
T4_MAIN_1HCROSSBOW@1;Adept's Light Crossbow .1;Armas;;;8;16;Blacksmith's;0,3
T4_MAIN_1HCROSSBOW@2;Adept's Light Crossbow .2;Armas;;;8;16;Blacksmith's;0,6
T4_MAIN_1HCROSSBOW@3;Adept's Light Crossbow .3;Armas;;;8;16;Blacksmith's;1,2
T4_MAIN_1HCROSSBOW@4;Adept's Light Crossbow .4;Armas;;;8;16;Blacksmith's;2,4
T5_MAIN_1HCROSSBOW;Expert's Light Crossbow;Armas;;;8;16;Blacksmith's;0,3
T5_MAIN_1HCROSSBOW@1;Expert's Light Crossbow .1;Armas;;;8;16;Blacksmith's;0,6
T5_MAIN_1HCROSSBOW@2;Expert's Light Crossbow .2;Armas;;;8;16;Blacksmith's;1,2
T5_MAIN_1HCROSSBOW@3;Expert's Light Crossbow .3;Armas;;;8;16;Blacksmith's;2,4
T5_MAIN_1HCROSSBOW@4;Expert's Light Crossbow .4;Armas;;;8;16;Blacksmith's;4,8
T6_MAIN_1HCROSSBOW;Master's Light Crossbow;Armas;;;8;16;Blacksmith's;0,45
T6_MAIN_1HCROSSBOW@1;Master's Light Crossbow .1;Armas;;;8;16;Blacksmith's;0,9
T6_MAIN_1HCROSSBOW@2;Master's Light Crossbow .2;Armas;;;8;16;Blacksmith's;1,8
T6_MAIN_1HCROSSBOW@3;Master's Light Crossbow .3;Armas;;;8;16;Blacksmith's;3,6
T6_MAIN_1HCROSSBOW@4;Master's Light Crossbow .4;Armas;;;8;16;Blacksmith's;7,2
T7_MAIN_1HCROSSBOW;Grandmaster's Light Crossbow;Armas;;;8;16;Blacksmith's;0,54
T7_MAIN_1HCROSSBOW@1;Grandmaster's Light Crossbow .1;Armas;;;8;16;Blacksmith's;1,08
T7_MAIN_1HCROSSBOW@2;Grandmaster's Light Crossbow .2;Armas;;;8;16;Blacksmith's;2,175
T7_MAIN_1HCROSSBOW@3;Grandmaster's Light Crossbow .3;Armas;;;8;16;Blacksmith's;4,35
T7_MAIN_1HCROSSBOW@4;Grandmaster's Light Crossbow .4;Armas;;;8;16;Blacksmith's;8,73
T8_MAIN_1HCROSSBOW;Elder's Light Crossbow;Armas;;;8;16;Blacksmith's;0,57
T8_MAIN_1HCROSSBOW@1;Elder's Light Crossbow .1;Armas;;;8;16;Blacksmith's;1,14
T8_MAIN_1HCROSSBOW@2;Elder's Light Crossbow .2;Armas;;;8;16;Blacksmith's;2,28
T8_MAIN_1HCROSSBOW@3;Elder's Light Crossbow .3;Armas;;;8;16;Blacksmith's;4,56
T8_MAIN_1HCROSSBOW@4;Elder's Light Crossbow .4;Armas;;;8;16;Blacksmith's;9,12
T4_MAIN_CURSEDSTAFF;Adept's Cursed Staff;Armas;;;8;16;Imbuer's;0,15
T4_MAIN_CURSEDSTAFF@1;Adept's Cursed Staff .1;Armas;;;8;16;Imbuer's;0,3
T4_MAIN_CURSEDSTAFF@2;Adept's Cursed Staff .2;Armas;;;8;16;Imbuer's;0,6
T4_MAIN_CURSEDSTAFF@3;Adept's Cursed Staff .3;Armas;;;8;16;Imbuer's;1,2
T4_MAIN_CURSEDSTAFF@4;Adept's Cursed Staff .4;Armas;;;8;16;Imbuer's;2,4
T5_MAIN_CURSEDSTAFF;Expert's Cursed Staff;Armas;;;8;16;Imbuer's;0,3
T5_MAIN_CURSEDSTAFF@1;Expert's Cursed Staff .1;Armas;;;8;16;Imbuer's;0,6
T5_MAIN_CURSEDSTAFF@2;Expert's Cursed Staff .2;Armas;;;8;16;Imbuer's;1,2
T5_MAIN_CURSEDSTAFF@3;Expert's Cursed Staff .3;Armas;;;8;16;Imbuer's;2,4
T5_MAIN_CURSEDSTAFF@4;Expert's Cuned Staff .4;Armas;;;8;16;Imbuer's;4,8
T6_MAIN_CURSEDSTAFF;Master's Cursed Staff;Armas;;;8;16;Imbuer's;0,45
T6_MAIN_CURSEDSTAFF@1;Master's Cursed Staff .1;Armas;;;8;16;Imbuer's;0,9
T6_MAIN_CURSEDSTAFF@2;Master's Cursed Staff .2;Armas;;;8;16;Imbuer's;1,8
T6_MAIN_CURSEDSTAFF@3;Master's Cursed Staff .3;Armas;;;8;16;Imbuer's;3,6
T6_MAIN_CURSEDSTAFF@4;Master's Cursed Staff .4;Armas;;;8;16;Imbuer's;7,2
T7_MAIN_CURSEDSTAFF;Grandmaster's Cursed Staff;Armas;;;8;16;Imbuer's;0,54
T7_MAIN_CURSEDSTAFF@1;Grandmaster's Cursed Staff .1;Armas;;;8;16;Imbuer's;1,08
T7_MAIN_CURSEDSTAFF@2;Grandmaster's Cursed Staff .2;Armas;;;8;16;Imbuer's;2,175
T7_MAIN_CURSEDSTAFF@3;Grandmaster's Cursed Staff .3;Armas;;;8;16;Imbuer's;4,35
T7_MAIN_CURSEDSTAFF@4;Grandmaster's Cursed Staff .4;Armas;;;8;16;Imbuer's;8,73
T8_MAIN_CURSEDSTAFF;Elder's Cursed Staff;Armas;;;8;16;Imbuer's;0,57
T8_MAIN_CURSEDSTAFF@1;Elder's Cursed Staff .1;Armas;;;8;16;Imbuer's;1,14
T8_MAIN_CURSEDSTAFF@2;Elder's Cursed Staff .2;Armas;;;8;16;Imbuer's;2,28
T8_MAIN_CURSEDSTAFF@3;Elder's Cursed Staff .3;Armas;;;8;16;Imbuer's;4,56
T8_MAIN_CURSEDSTAFF@4;Elder's Cursed Staff .4;Armas;;;8;16;Imbuer's;9,12
T4_2H_CURSEDSTAFF;Adept's Great Cursed Staff;Armas;;;12;20;Imbuer's;0,2
T4_2H_CURSEDSTAFF@1;Adept's Great Cursed Staff .1;Armas;;;12;20;Imbuer's;0,4
T4_2H_CURSEDSTAFF@2;Adept's Great Cursed Staff .2;Armas;;;12;20;Imbuer's;0,8
T4_2H_CURSEDSTAFF@3;Adept's Great Cursed Staff .3;Armas;;;12;20;Imbuer's;1,6
T4_2H_CURSEDSTAFF@4;Adept's Great Cursed Staff .4;Armas;;;12;20;Imbuer's;3,2
T5_2H_CURSEDSTAFF;Expert's Great Cursed Staff;Armas;;;12;20;Imbuer's;0,4
T5_2H_CURSEDSTAFF@1;Expert's Great Cursed Staff .1;Armas;;;12;20;Imbuer's;0,8
T5_2H_CURSEDSTAFF@2;Expert's Great Cursed Staff .2;Armas;;;12;20;Imbuer's;1,6
T5_2H_CURSEDSTAFF@3;Expert's Great Cursed Staff .3;Armas;;;12;20;Imbuer's;3,2
T5_2H_CURSEDSTAFF@4;Expert's Great Cursed Staff .4;Armas;;;12;20;Imbuer's;6,4
T6_2H_CURSEDSTAFF;Master's Great Cursed Staff;Armas;;;12;20;Imbuer's;0,6
T6_2H_CURSEDSTAFF@1;Master's Great Cursed Staff .1;Armas;;;12;20;Imbuer's;1,2
T6_2H_CURSEDSTAFF@2;Master's Great Cursed Staff .2;Armas;;;12;20;Imbuer's;2,4
T6_2H_CURSEDSTAFF@3;Master's Great Cursed Staff .3;Armas;;;12;20;Imbuer's;4,8
T6_2H_CURSEDSTAFF@4;Master's Great Cursed Staff .4;Armas;;;12;20;Imbuer's;9,6
T7_2H_CURSEDSTAFF;Grandmaster's Great Cursed Staff;Armas;;;12;20;Imbuer's;0,72
T7_2H_CURSEDSTAFF@1;Grandmaster's Great Cursed Staff .1;Armas;;;12;20;Imbuer's;1,44
T7_2H_CURSEDSTAFF@2;Grandmaster's Great Cursed Staff .2;Armas;;;12;20;Imbuer's;2,9
T7_2H_CURSEDSTAFF@3;Grandmaster's Great Cursed Staff .3;Armas;;;12;20;Imbuer's;5,8
T7_2H_CURSEDSTAFF@4;Grandmaster's Great Cursed Staff .4;Armas;;;12;20;Imbuer's;11,64
T8_2H_CURSEDSTAFF;Elder's Great Cursed Staff;Armas;;;12;20;Imbuer's;0,76
T8_2H_CURSEDSTAFF@1;Elder's Great Cursed Staff .1;Armas;;;12;20;Imbuer's;1,52
T8_2H_CURSEDSTAFF@2;Elder's Great Cursed Staff .2;Armas;;;12;20;Imbuer's;3,04
T8_2H_CURSEDSTAFF@3;Elder's Great Cursed Staff .3;Armas;;;12;20;Imbuer's;6,08
T8_2H_CURSEDSTAFF@4;Elder's Great Cursed Staff .4;Armas;;;12;20;Imbuer's;12,16
T4_2H_DEMONICSTAFF;Adept's Demonic Staff;Armas;;;12;20;Imbuer's;0,2
T4_2H_DEMONICSTAFF@1;Adept's Demonic Staff .1;Armas;;;12;20;Imbuer's;0,4
T4_2H_DEMONICSTAFF@2;Adept's Demonic Staff .2;Armas;;;12;20;Imbuer's;0,8
T4_2H_DEMONICSTAFF@3;Adept's Demonic Staff .3;Armas;;;12;20;Imbuer's;1,6
T4_2H_DEMONICSTAFF@4;Adept's Demonic Staff .4;Armas;;;12;20;Imbuer's;3,2
T5_2H_DEMONICSTAFF;Expert's Demonic Staff;Armas;;;12;20;Imbuer's;0,4
T5_2H_DEMONICSTAFF@1;Expert's Demonic Staff .1;Armas;;;12;20;Imbuer's;0,8
T5_2H_DEMONICSTAFF@2;Expert's Demonic Staff .2;Armas;;;12;20;Imbuer's;1,6
T5_2H_DEMONICSTAFF@3;Expert's Demonic Staff .3;Armas;;;12;20;Imbuer's;3,2
T5_2H_DEMONICSTAFF@4;Expert's Demonic Staff .4;Armas;;;12;20;Imbuer's;6,4
T6_2H_DEMONICSTAFF;Master's Demonic Staff;Armas;;;12;20;Imbuer's;0,6
T6_2H_DEMONICSTAFF@1;Master's Demonic Staff .1;Armas;;;12;20;Imbuer's;1,2
T6_2H_DEMONICSTAFF@2;Master's Demonic Staff .2;Armas;;;12;20;Imbuer's;2,4
T6_2H_DEMONICSTAFF@3;Master's Demonic Staff .3;Armas;;;12;20;Imbuer's;4,8
T6_2H_DEMONICSTAFF@4;Master's Demonic Staff .4;Armas;;;12;20;Imbuer's;9,6
T7_2H_DEMONICSTAFF;Grandmaster's Demonic Staff;Armas;;;12;20;Imbuer's;0,72
T7_2H_DEMONICSTAFF@1;Grandmaster's Demonic Staff .1;Armas;;;12;20;Imbuer's;1,44
T7_2H_DEMONICSTAFF@2;Grandmaster's Demonic Staff .2;Armas;;;12;20;Imbuer's;2,9
T7_2H_DEMONICSTAFF@3;Grandmaster's Demonic Staff .3;Armas;;;12;20;Imbuer's;5,8
T7_2H_DEMONICSTAFF@4;Grandmaster's Demonic Staff .4;Armas;;;12;20;Imbuer's;11,64
T8_2H_DEMONICSTAFF;Elder's Demonic Staff;Armas;;;12;20;Imbuer's;0,76
T8_2H_DEMONICSTAFF@1;Elder's Demonic Staff .1;Armas;;;12;20;Imbuer's;1,52
T8_2H_DEMONICSTAFF@2;Elder's Demonic Staff .2;Armas;;;12;20;Imbuer's;3,04
T8_2H_DEMONICSTAFF@3;Elder's Demonic Staff .3;Armas;;;12;20;Imbuer's;6,08
T8_2H_DEMONICSTAFF@4;Elder's Demonic Staff .4;Armas;;;12;20;Imbuer's;12,16
